sample_id,label,n_particles,pattern_params,seed_offset
sample_000266,C11_Hotspot_Elliptic,1057,"{""center_angle"": ""random"", ""center_angle_rad"": 2.183550078460323, ""center_radius_ratio"": 0.05808685130387753, ""mode"": ""random"", ""n_particles"": 1057, ""name"": ""wafer_particles.pattern.C11_Hotspot_Elliptic"", ""rotation_deg"": 30.0, ""rotation_rad"": 3.9030973181299893, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_x_ratio"": 0.10552149670667262, ""sigma_y_ratio"": 0.07489280795429752, ""wafer_radius_mm"": 150.0}",266
sample_000267,C11_Hotspot_Elliptic,682,"{""center_angle"": ""random"", ""center_angle_rad"": 5.365065632265343, ""center_radius_ratio"": 0.7479818017825589, ""mode"": ""random"", ""n_particles"": 682, ""name"": ""wafer_particles.pattern.C11_Hotspot_Elliptic"", ""rotation_deg"": 30.0, ""rotation_rad"": 2.67673997915864, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_x_ratio"": 0.05818051645872227, ""sigma_y_ratio"": 0.01217203216312966, ""wafer_radius_mm"": 150.0}",267
sample_000268,C07_StraightLine,512,"{""angle_deg"": 128.7155652676687, ""n_particles"": 512, ""name"": ""wafer_particles.pattern.C07_StraightLine"", ""offset_ratio"": 0.2959133482100695, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""segment_half_length_ratio"": 0.7135123940785617, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.022377059612203647}",268
sample_000269,C03_Ring,612,"{""n_particles"": 612, ""name"": ""wafer_particles.pattern.C03_Ring"", ""radius_ratio"": 0.5765589627199144, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.03225627795360327}",269
sample_000270,C04_Sector_Edge,1467,"{""angle_center_rad"": 0.002388251887086746, ""angle_width_deg"": 62.67323746052291, ""edge_width_ratio"": 0.26252643513452517, ""n_particles"": 1467, ""name"": ""wafer_particles.pattern.C04_Sector_Edge"", ""radial_beta_alpha"": 2.631987192728317, ""radial_beta_beta"": 3.2643029405511577, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""side"": ""right"", ""theta_vonmises_kappa"": 2.4413452032716307, ""wafer_radius_mm"": 150.0}",270
sample_000271,C01_Uniform,745,"{""n_particles"": 745, ""name"": ""wafer_particles.pattern.C01_Uniform"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",271
sample_000272,C11_Hotspot_Elliptic,770,"{""center_angle"": ""random"", ""center_angle_rad"": 1.2382301775209064, ""center_radius_ratio"": 0.6214485249653546, ""mode"": ""random"", ""n_particles"": 770, ""name"": ""wafer_particles.pattern.C11_Hotspot_Elliptic"", ""rotation_deg"": 30.0, ""rotation_rad"": 1.0100994872206155, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_x_ratio"": 0.09448046560760005, ""sigma_y_ratio"": 0.039834388450535475, ""wafer_radius_mm"": 150.0}",272
sample_000273,C07_StraightLine,606,"{""angle_deg"": 88.20130159683677, ""n_particles"": 606, ""name"": ""wafer_particles.pattern.C07_StraightLine"", ""offset_ratio"": 0.2029141166691238, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""segment_half_length_ratio"": 0.4064351139931165, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.03502975405546596}",273
sample_000274,C01_Uniform,1244,"{""n_particles"": 1244, ""name"": ""wafer_particles.pattern.C01_Uniform"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",274
sample_000275,C01_Uniform,1121,"{""n_particles"": 1121, ""name"": ""wafer_particles.pattern.C01_Uniform"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",275
sample_000276,C03_Ring,1458,"{""n_particles"": 1458, ""name"": ""wafer_particles.pattern.C03_Ring"", ""radius_ratio"": 0.45508476125321334, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.07521187583857006}",276
sample_000277,C07_StraightLine,1494,"{""angle_deg"": 33.052969721273364, ""n_particles"": 1494, ""name"": ""wafer_particles.pattern.C07_StraightLine"", ""offset_ratio"": -0.29587314129586145, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""segment_half_length_ratio"": 0.5503040783290987, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.005310371373599685}",277
sample_000278,C03_Ring,1380,"{""n_particles"": 1380, ""name"": ""wafer_particles.pattern.C03_Ring"", ""radius_ratio"": 0.7034873042632533, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.16545057067703084}",278
sample_000279,C04_Sector_Edge,991,"{""angle_center_rad"": 3.87357563467865, ""angle_width_deg"": 33.052967149342535, ""edge_width_ratio"": 0.2786299370066161, ""n_particles"": 991, ""name"": ""wafer_particles.pattern.C04_Sector_Edge"", ""radial_beta_alpha"": 2.71098836568971, ""radial_beta_beta"": 2.528468532075187, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""side"": ""right"", ""theta_vonmises_kappa"": 3.4393624141076318, ""wafer_radius_mm"": 150.0}",279
sample_000280,C03_Ring,1410,"{""n_particles"": 1410, ""name"": ""wafer_particles.pattern.C03_Ring"", ""radius_ratio"": 0.43506079484483634, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.0876233269543523}",280
sample_000281,C11_Hotspot_Elliptic,1277,"{""center_angle"": ""random"", ""center_angle_rad"": 5.165780113788877, ""center_radius_ratio"": 0.883608341723376, ""mode"": ""random"", ""n_particles"": 1277, ""name"": ""wafer_particles.pattern.C11_Hotspot_Elliptic"", ""rotation_deg"": 30.0, ""rotation_rad"": 1.6267941958104013, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_x_ratio"": 0.07519603582409334, ""sigma_y_ratio"": 0.0320215946891036, ""wafer_radius_mm"": 150.0}",281
sample_000282,C11_Hotspot_Elliptic,1327,"{""center_angle"": ""random"", ""center_angle_rad"": 1.1524294156634989, ""center_radius_ratio"": 0.6034792465093974, ""mode"": ""random"", ""n_particles"": 1327, ""name"": ""wafer_particles.pattern.C11_Hotspot_Elliptic"", ""rotation_deg"": 30.0, ""rotation_rad"": 0.8597077508209479, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_x_ratio"": 0.0909689719046162, ""sigma_y_ratio"": 0.0711418665981233, ""wafer_radius_mm"": 150.0}",282
sample_000283,C04_Sector_Edge,1195,"{""angle_center_rad"": 4.971925159228616, ""angle_width_deg"": 43.4265955177014, ""edge_width_ratio"": 0.1590184424485192, ""n_particles"": 1195, ""name"": ""wafer_particles.pattern.C04_Sector_Edge"", ""radial_beta_alpha"": 3.27469676986905, ""radial_beta_beta"": 2.4297833029231897, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""side"": ""right"", ""theta_vonmises_kappa"": 7.484540706421088, ""wafer_radius_mm"": 150.0}",283
sample_000284,C07_StraightLine,732,"{""angle_deg"": 131.68314453213856, ""n_particles"": 732, ""name"": ""wafer_particles.pattern.C07_StraightLine"", ""offset_ratio"": -0.11852148533629209, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""segment_half_length_ratio"": 0.5551777593081828, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.005487959527998235}",284
sample_000285,C03_Ring,1000,"{""n_particles"": 1000, ""name"": ""wafer_particles.pattern.C03_Ring"", ""radius_ratio"": 0.7990508007415017, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.18470575750533086}",285
sample_000286,C07_StraightLine,1071,"{""angle_deg"": 81.38473768350234, ""n_particles"": 1071, ""name"": ""wafer_particles.pattern.C07_StraightLine"", ""offset_ratio"": 0.0063751064068906516, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""segment_half_length_ratio"": 0.5931880934471429, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.01528406554672421}",286
sample_000287,C04_Sector_Edge,1127,"{""angle_center_rad"": 3.96783437770456, ""angle_width_deg"": 77.5375412110696, ""edge_width_ratio"": 0.06700791968898982, ""n_particles"": 1127, ""name"": ""wafer_particles.pattern.C04_Sector_Edge"", ""radial_beta_alpha"": 2.277508053983418, ""radial_beta_beta"": 1.694893156552277, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""side"": ""right"", ""theta_vonmises_kappa"": 3.9208928150489757, ""wafer_radius_mm"": 150.0}",287
sample_000288,C11_Hotspot_Elliptic,963,"{""center_angle"": ""random"", ""center_angle_rad"": 1.6024155454796702, ""center_radius_ratio"": 0.7014748747632479, ""mode"": ""random"", ""n_particles"": 963, ""name"": ""wafer_particles.pattern.C11_Hotspot_Elliptic"", ""rotation_deg"": 30.0, ""rotation_rad"": 1.7290568692989787, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_x_ratio"": 0.09245839207832335, ""sigma_y_ratio"": 0.07997236116670975, ""wafer_radius_mm"": 150.0}",288
sample_000289,C07_StraightLine,780,"{""angle_deg"": 91.46741492781055, ""n_particles"": 780, ""name"": ""wafer_particles.pattern.C07_StraightLine"", ""offset_ratio"": 0.12715960193016723, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""segment_half_length_ratio"": 0.5588319318486665, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.03990906333851774}",289
sample_000290,C07_StraightLine,972,"{""angle_deg"": 7.518543390652606, ""n_particles"": 972, ""name"": ""wafer_particles.pattern.C07_StraightLine"", ""offset_ratio"": -0.13132691670032348, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""segment_half_length_ratio"": 0.7932708331109827, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.015697114141204314}",290
sample_000291,C04_Sector_Edge,795,"{""angle_center_rad"": 0.8673205929512284, ""angle_width_deg"": 53.550098750713516, ""edge_width_ratio"": 0.25364881286480834, ""n_particles"": 795, ""name"": ""wafer_particles.pattern.C04_Sector_Edge"", ""radial_beta_alpha"": 2.661069372518692, ""radial_beta_beta"": 2.333525170857949, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""side"": ""right"", ""theta_vonmises_kappa"": 2.073834932778148, ""wafer_radius_mm"": 150.0}",291
sample_000292,C11_Hotspot_Elliptic,913,"{""center_angle"": ""random"", ""center_angle_rad"": 5.868288093260939, ""center_radius_ratio"": 0.814561062352085, ""mode"": ""random"", ""n_particles"": 913, ""name"": ""wafer_particles.pattern.C11_Hotspot_Elliptic"", ""rotation_deg"": 30.0, ""rotation_rad"": 3.4724338505885353, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_x_ratio"": 0.06875045031041091, ""sigma_y_ratio"": 0.026114011638005356, ""wafer_radius_mm"": 150.0}",292
sample_000293,C07_StraightLine,661,"{""angle_deg"": 57.92419678609905, ""n_particles"": 661, ""name"": ""wafer_particles.pattern.C07_StraightLine"", ""offset_ratio"": 0.17589390336795757, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""segment_half_length_ratio"": 0.8186902924315711, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.04191713364762848}",293
sample_000294,C04_Sector_Edge,1523,"{""angle_center_rad"": 2.67506550400298, ""angle_width_deg"": 31.442283436852648, ""edge_width_ratio"": 0.25937607601714324, ""n_particles"": 1523, ""name"": ""wafer_particles.pattern.C04_Sector_Edge"", ""radial_beta_alpha"": 1.3665886705020263, ""radial_beta_beta"": 3.0367644103052687, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""side"": ""right"", ""theta_vonmises_kappa"": 6.979279644337085, ""wafer_radius_mm"": 150.0}",294
sample_000295,C01_Uniform,729,"{""n_particles"": 729, ""name"": ""wafer_particles.pattern.C01_Uniform"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",295
sample_000296,C04_Sector_Edge,1085,"{""angle_center_rad"": 1.1994018611438382, ""angle_width_deg"": 64.37015815507291, ""edge_width_ratio"": 0.13293897004619948, ""n_particles"": 1085, ""name"": ""wafer_particles.pattern.C04_Sector_Edge"", ""radial_beta_alpha"": 2.243891455372216, ""radial_beta_beta"": 0.974791502571551, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""side"": ""right"", ""theta_vonmises_kappa"": 2.044186008936304, ""wafer_radius_mm"": 150.0}",296
sample_000297,C01_Uniform,1528,"{""n_particles"": 1528, ""name"": ""wafer_particles.pattern.C01_Uniform"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",297
sample_000298,C01_Uniform,836,"{""n_particles"": 836, ""name"": ""wafer_particles.pattern.C01_Uniform"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",298
sample_000299,C07_StraightLine,901,"{""angle_deg"": 153.10559063093274, ""n_particles"": 901, ""name"": ""wafer_particles.pattern.C07_StraightLine"", ""offset_ratio"": 0.14916695771044963, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""segment_half_length_ratio"": 0.4114889763365836, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.04439272603236461}",299
sample_000300,C01_Uniform,1325,"{""n_particles"": 1325, ""name"": ""wafer_particles.pattern.C01_Uniform"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",300
sample_000301,C04_Sector_Edge,950,"{""angle_center_rad"": 5.706134291678042, ""angle_width_deg"": 37.45559662545379, ""edge_width_ratio"": 0.1348094928807983, ""n_particles"": 950, ""name"": ""wafer_particles.pattern.C04_Sector_Edge"", ""radial_beta_alpha"": 3.5230362626490033, ""radial_beta_beta"": 1.3784017026196276, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""side"": ""right"", ""theta_vonmises_kappa"": 2.1051464743802497, ""wafer_radius_mm"": 150.0}",301
sample_000302,C11_Hotspot_Elliptic,914,"{""center_angle"": ""random"", ""center_angle_rad"": 2.2850226713505792, ""center_radius_ratio"": 0.24872943530507316, ""mode"": ""random"", ""n_particles"": 914, ""name"": ""wafer_particles.pattern.C11_Hotspot_Elliptic"", ""rotation_deg"": 30.0, ""rotation_rad"": 3.1089140296501285, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_x_ratio"": 0.09967850334096777, ""sigma_y_ratio"": 0.049304422684624455, ""wafer_radius_mm"": 150.0}",302
sample_000303,C04_Sector_Edge,910,"{""angle_center_rad"": 3.603867855619221, ""angle_width_deg"": 45.083046895352204, ""edge_width_ratio"": 0.21747044210200056, ""n_particles"": 910, ""name"": ""wafer_particles.pattern.C04_Sector_Edge"", ""radial_beta_alpha"": 3.2162793309012434, ""radial_beta_beta"": 2.702473327259671, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""side"": ""right"", ""theta_vonmises_kappa"": 3.2624592422006327, ""wafer_radius_mm"": 150.0}",303
sample_000304,C03_Ring,1483,"{""n_particles"": 1483, ""name"": ""wafer_particles.pattern.C03_Ring"", ""radius_ratio"": 0.7408252917146942, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.10445389396786532}",304
sample_000305,C03_Ring,1205,"{""n_particles"": 1205, ""name"": ""wafer_particles.pattern.C03_Ring"", ""radius_ratio"": 0.7114290478220284, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.058311491677166136}",305
sample_000306,C11_Hotspot_Elliptic,1439,"{""center_angle"": ""random"", ""center_angle_rad"": 3.919142988617283, ""center_radius_ratio"": 0.7423641065047544, ""mode"": ""random"", ""n_particles"": 1439, ""name"": ""wafer_particles.pattern.C11_Hotspot_Elliptic"", ""rotation_deg"": 30.0, ""rotation_rad"": 1.5514687566715943, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_x_ratio"": 0.1072680780025971, ""sigma_y_ratio"": 0.03753114570303761, ""wafer_radius_mm"": 150.0}",306
sample_000307,C07_StraightLine,616,"{""angle_deg"": 154.2185546385635, ""n_particles"": 616, ""name"": ""wafer_particles.pattern.C07_StraightLine"", ""offset_ratio"": 0.24392001466723606, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""segment_half_length_ratio"": 0.8888651183137555, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.026981181209087116}",307
sample_000308,C03_Ring,1152,"{""n_particles"": 1152, ""name"": ""wafer_particles.pattern.C03_Ring"", ""radius_ratio"": 0.8921565603914278, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.10057493515946596}",308
sample_000309,C04_Sector_Edge,556,"{""angle_center_rad"": 4.9333612135640115, ""angle_width_deg"": 82.45856332413703, ""edge_width_ratio"": 0.12012815411028312, ""n_particles"": 556, ""name"": ""wafer_particles.pattern.C04_Sector_Edge"", ""radial_beta_alpha"": 2.4118912294770585, ""radial_beta_beta"": 2.147306188625918, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""side"": ""right"", ""theta_vonmises_kappa"": 0.6328336710812801, ""wafer_radius_mm"": 150.0}",309
sample_000310,C03_Ring,974,"{""n_particles"": 974, ""name"": ""wafer_particles.pattern.C03_Ring"", ""radius_ratio"": 0.5724243197933144, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.18999767214946872}",310
sample_000311,C04_Sector_Edge,1401,"{""angle_center_rad"": 1.8554673802690274, ""angle_width_deg"": 62.235699359353006, ""edge_width_ratio"": 0.28385850553825276, ""n_particles"": 1401, ""name"": ""wafer_particles.pattern.C04_Sector_Edge"", ""radial_beta_alpha"": 3.138943030154209, ""radial_beta_beta"": 2.6495281038914467, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""side"": ""right"", ""theta_vonmises_kappa"": 1.4371323318494231, ""wafer_radius_mm"": 150.0}",311
sample_000312,C07_StraightLine,513,"{""angle_deg"": 4.51361840644566, ""n_particles"": 513, ""name"": ""wafer_particles.pattern.C07_StraightLine"", ""offset_ratio"": -0.27782272837174443, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""segment_half_length_ratio"": 0.6768431077729375, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.007415880179228207}",312
sample_000313,C04_Sector_Edge,1157,"{""angle_center_rad"": 3.926863768360384, ""angle_width_deg"": 31.395990090677188, ""edge_width_ratio"": 0.2875829027271416, ""n_particles"": 1157, ""name"": ""wafer_particles.pattern.C04_Sector_Edge"", ""radial_beta_alpha"": 1.770987474333543, ""radial_beta_beta"": 2.659216222575566, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""side"": ""right"", ""theta_vonmises_kappa"": 4.811719565157118, ""wafer_radius_mm"": 150.0}",313
sample_000314,C04_Sector_Edge,684,"{""angle_center_rad"": 3.735045318331864, ""angle_width_deg"": 49.84864863155995, ""edge_width_ratio"": 0.20966086157089725, ""n_particles"": 684, ""name"": ""wafer_particles.pattern.C04_Sector_Edge"", ""radial_beta_alpha"": 2.8131108122238855, ""radial_beta_beta"": 2.105570099900155, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""side"": ""right"", ""theta_vonmises_kappa"": 4.547348437507674, ""wafer_radius_mm"": 150.0}",314
