sample_id,label,n_particles,pattern_params,seed_offset
sample_000354,C03_Ring,43,"{""n_particles"": 43, ""name"": ""wafer_particles.pattern.C03_Ring"", ""radius_ratio"": 0.7941298068486407, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.020003492544213956}",354
sample_000355,C03_Ring,175,"{""n_particles"": 175, ""name"": ""wafer_particles.pattern.C03_Ring"", ""radius_ratio"": 0.6475033691903819, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.16187741222238683}",355
sample_000356,C02_EdgeBiased,50,"{""edge_bias"": 1.644130577982443, ""n_particles"": 50, ""name"": ""wafer_particles.pattern.C02_EdgeBiased"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",356
sample_000357,C06_RadialLines,34,"{""angular_jitter_deg"": 0.6763698954261688, ""n_lines"": 8, ""n_particles"": 34, ""name"": ""wafer_particles.pattern.C06_RadialLines"", ""r_max_ratio"": 0.9027874314988606, ""r_min_ratio"": 0.07955050540305376, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_perp_ratio"": 0.01615467829084989, ""wafer_radius_mm"": 150.0}",357
sample_000358,C06_RadialLines,14,"{""angular_jitter_deg"": 3.9602343388421173, ""n_lines"": 8, ""n_particles"": 14, ""name"": ""wafer_particles.pattern.C06_RadialLines"", ""r_max_ratio"": 0.6045943240818651, ""r_min_ratio"": 0.05062364844499447, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_perp_ratio"": 0.025936713191794747, ""wafer_radius_mm"": 150.0}",358
sample_000359,C08_CurvedScratch,109,"{""angle_center_deg"": 0.0, ""angle_center_rad"": 0.2779054514623848, ""arc_radius_ratio"": 0.6399413706513768, ""n_particles"": 109, ""name"": ""wafer_particles.pattern.C08_CurvedScratch"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""span_deg"": 154.16124543595308, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.04322068392081972}",359
sample_000360,C10_Hotspot_Iso,153,"{""center_angle"": ""random"", ""center_angle_rad"": 2.3560547317957115, ""center_radius_ratio"": 0.12776801483763742, ""mode"": ""random"", ""n_particles"": 153, ""name"": ""wafer_particles.pattern.C10_Hotspot_Iso"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_ratio"": 0.03661917002775756, ""wafer_radius_mm"": 150.0}",360
sample_000361,C03_Ring,167,"{""n_particles"": 167, ""name"": ""wafer_particles.pattern.C03_Ring"", ""radius_ratio"": 0.8670531268114428, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.09116197831140865}",361
sample_000362,C10_Hotspot_Iso,197,"{""center_angle"": ""random"", ""center_angle_rad"": 5.080276500081726, ""center_radius_ratio"": 0.2858300053107312, ""mode"": ""random"", ""n_particles"": 197, ""name"": ""wafer_particles.pattern.C10_Hotspot_Iso"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_ratio"": 0.107732441159952, ""wafer_radius_mm"": 150.0}",362
sample_000363,C07_StraightLine,164,"{""angle_deg"": 150.3163135378068, ""n_particles"": 164, ""name"": ""wafer_particles.pattern.C07_StraightLine"", ""offset_ratio"": -0.24740250535831093, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""segment_half_length_ratio"": 0.7204698239997515, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.008994985469603797}",363
sample_000364,C03_Ring,124,"{""n_particles"": 124, ""name"": ""wafer_particles.pattern.C03_Ring"", ""radius_ratio"": 0.4355527022547771, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.08131273985769077}",364
sample_000365,C03_Ring,129,"{""n_particles"": 129, ""name"": ""wafer_particles.pattern.C03_Ring"", ""radius_ratio"": 0.6307740114860375, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.06906629548295945}",365
sample_000366,C02_EdgeBiased,157,"{""edge_bias"": 2.0081781335889284, ""n_particles"": 157, ""name"": ""wafer_particles.pattern.C02_EdgeBiased"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",366
sample_000367,C05_Sector_Internal,44,"{""angle_center_rad"": 1.3269723107962728, ""angle_width_deg"": 110.13925230561611, ""edge_margin_norm"": 0.05, ""n_particles"": 44, ""name"": ""wafer_particles.pattern.C05_Sector_Internal"", ""r_inner_ratio"": 0.37759677266984565, ""r_outer_ratio"": 0.6900600262986735, ""radial_beta_alpha"": 2.588936269302017, ""radial_beta_beta"": 1.7481372148157253, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""theta_vonmises_kappa"": 5.925831691246707, ""wafer_radius_mm"": 150.0}",367
sample_000368,C07_StraightLine,156,"{""angle_deg"": 28.33472920670629, ""n_particles"": 156, ""name"": ""wafer_particles.pattern.C07_StraightLine"", ""offset_ratio"": 0.02784500111572581, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""segment_half_length_ratio"": 0.5148678204815558, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.025759569587164837}",368
sample_000369,C07_StraightLine,169,"{""angle_deg"": 128.37296809681754, ""n_particles"": 169, ""name"": ""wafer_particles.pattern.C07_StraightLine"", ""offset_ratio"": -0.014371483580779575, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""segment_half_length_ratio"": 0.4781339979466657, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.03883694301644365}",369
sample_000370,C02_EdgeBiased,102,"{""edge_bias"": 1.6989476599613818, ""n_particles"": 102, ""name"": ""wafer_particles.pattern.C02_EdgeBiased"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",370
sample_000371,C05_Sector_Internal,17,"{""angle_center_rad"": 5.071188869093569, ""angle_width_deg"": 86.4838234761544, ""edge_margin_norm"": 0.05, ""n_particles"": 17, ""name"": ""wafer_particles.pattern.C05_Sector_Internal"", ""r_inner_ratio"": 0.17178854948529526, ""r_outer_ratio"": 0.7449815268048591, ""radial_beta_alpha"": 2.360475441948014, ""radial_beta_beta"": 1.745328617783786, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""theta_vonmises_kappa"": 7.740680920905216, ""wafer_radius_mm"": 150.0}",371
sample_000372,C09_Spiral,26,"{""end_r_ratio"": 0.8153043917530484, ""n_particles"": 26, ""name"": ""wafer_particles.pattern.C09_Spiral"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""start_r_ratio"": 0.2535255343001005, ""theta_max"": 11.3702165205931, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.019728576082034637}",372
sample_000373,C04_Sector_Edge,115,"{""angle_center_rad"": 2.1933963427081613, ""angle_width_deg"": 39.93657848656459, ""edge_width_ratio"": 0.24744955003080576, ""n_particles"": 115, ""name"": ""wafer_particles.pattern.C04_Sector_Edge"", ""radial_beta_alpha"": 2.082898299401377, ""radial_beta_beta"": 3.0393447715303563, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""side"": ""right"", ""theta_vonmises_kappa"": 0.5249306880679252, ""wafer_radius_mm"": 150.0}",373
sample_000374,C03_Ring,133,"{""n_particles"": 133, ""name"": ""wafer_particles.pattern.C03_Ring"", ""radius_ratio"": 0.46146024152569254, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.09282076339992515}",374
sample_000375,C04_Sector_Edge,121,"{""angle_center_rad"": 6.23280286246783, ""angle_width_deg"": 48.75494633471264, ""edge_width_ratio"": 0.20056058329155535, ""n_particles"": 121, ""name"": ""wafer_particles.pattern.C04_Sector_Edge"", ""radial_beta_alpha"": 3.641126529186551, ""radial_beta_beta"": 1.5083100055745549, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""side"": ""right"", ""theta_vonmises_kappa"": 4.256382569750554, ""wafer_radius_mm"": 150.0}",375
sample_000376,C07_StraightLine,132,"{""angle_deg"": 14.105203497053047, ""n_particles"": 132, ""name"": ""wafer_particles.pattern.C07_StraightLine"", ""offset_ratio"": -0.27309005946820103, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""segment_half_length_ratio"": 0.3689044869396314, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.03773799327763605}",376
sample_000377,C04_Sector_Edge,70,"{""angle_center_rad"": 4.150464874231524, ""angle_width_deg"": 36.45570002690465, ""edge_width_ratio"": 0.1542149225206359, ""n_particles"": 70, ""name"": ""wafer_particles.pattern.C04_Sector_Edge"", ""radial_beta_alpha"": 3.440449308116694, ""radial_beta_beta"": 2.0919448331617536, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""side"": ""right"", ""theta_vonmises_kappa"": 4.296609089774763, ""wafer_radius_mm"": 150.0}",377
sample_000378,C01_Uniform,198,"{""n_particles"": 198, ""name"": ""wafer_particles.pattern.C01_Uniform"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",378
sample_000379,C10_Hotspot_Iso,33,"{""center_angle"": ""random"", ""center_angle_rad"": 3.269872119524159, ""center_radius_ratio"": 0.5200612401765254, ""mode"": ""random"", ""n_particles"": 33, ""name"": ""wafer_particles.pattern.C10_Hotspot_Iso"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_ratio"": 0.0880032737113404, ""wafer_radius_mm"": 150.0}",379
sample_000380,C03_Ring,165,"{""n_particles"": 165, ""name"": ""wafer_particles.pattern.C03_Ring"", ""radius_ratio"": 0.41183057191807654, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.046328742367889045}",380
sample_000381,C10_Hotspot_Iso,161,"{""center_angle"": ""random"", ""center_angle_rad"": 5.337822532580891, ""center_radius_ratio"": 0.7750188782732896, ""mode"": ""random"", ""n_particles"": 161, ""name"": ""wafer_particles.pattern.C10_Hotspot_Iso"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_ratio"": 0.05460804512978562, ""wafer_radius_mm"": 150.0}",381
sample_000382,C09_Spiral,31,"{""end_r_ratio"": 0.8488880571975265, ""n_particles"": 31, ""name"": ""wafer_particles.pattern.C09_Spiral"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""start_r_ratio"": 0.17738917252885075, ""theta_max"": 10.574233910052113, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.022473719890980036}",382
sample_000383,C07_StraightLine,192,"{""angle_deg"": 156.99530528447136, ""n_particles"": 192, ""name"": ""wafer_particles.pattern.C07_StraightLine"", ""offset_ratio"": 0.002467266855122907, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""segment_half_length_ratio"": 0.7133188836312523, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.027589865839371435}",383
sample_000384,C06_RadialLines,188,"{""angular_jitter_deg"": 4.3832207952946005, ""n_lines"": 6, ""n_particles"": 188, ""name"": ""wafer_particles.pattern.C06_RadialLines"", ""r_max_ratio"": 0.7223701874059031, ""r_min_ratio"": 0.1109809669772884, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_perp_ratio"": 0.01224956274798642, ""wafer_radius_mm"": 150.0}",384
sample_000385,C04_Sector_Edge,198,"{""angle_center_rad"": 3.249599106147367, ""angle_width_deg"": 42.01122345219661, ""edge_width_ratio"": 0.24546763318633924, ""n_particles"": 198, ""name"": ""wafer_particles.pattern.C04_Sector_Edge"", ""radial_beta_alpha"": 2.2464711628501197, ""radial_beta_beta"": 2.5477396113883053, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""side"": ""right"", ""theta_vonmises_kappa"": 5.119327525077659, ""wafer_radius_mm"": 150.0}",385
sample_000386,C01_Uniform,52,"{""n_particles"": 52, ""name"": ""wafer_particles.pattern.C01_Uniform"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",386
sample_000387,C03_Ring,164,"{""n_particles"": 164, ""name"": ""wafer_particles.pattern.C03_Ring"", ""radius_ratio"": 0.47261497358456295, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.18045863731324527}",387
sample_000388,C03_Ring,50,"{""n_particles"": 50, ""name"": ""wafer_particles.pattern.C03_Ring"", ""radius_ratio"": 0.4256910344198783, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.03920878141862601}",388
sample_000389,C08_CurvedScratch,28,"{""angle_center_deg"": 0.0, ""angle_center_rad"": 1.2563324834621579, ""arc_radius_ratio"": 0.684853180995503, ""n_particles"": 28, ""name"": ""wafer_particles.pattern.C08_CurvedScratch"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""span_deg"": 32.46111534354735, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.02844538374735811}",389
sample_000390,C08_CurvedScratch,167,"{""angle_center_deg"": 0.0, ""angle_center_rad"": 4.8855078199400275, ""arc_radius_ratio"": 0.4526866134282301, ""n_particles"": 167, ""name"": ""wafer_particles.pattern.C08_CurvedScratch"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""span_deg"": 90.28898094277841, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.015681198691340274}",390
sample_000391,C06_RadialLines,134,"{""angular_jitter_deg"": 1.6754952681719115, ""n_lines"": 8, ""n_particles"": 134, ""name"": ""wafer_particles.pattern.C06_RadialLines"", ""r_max_ratio"": 0.7841770971661133, ""r_min_ratio"": 0.11179189555401946, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_perp_ratio"": 0.029464283198034253, ""wafer_radius_mm"": 150.0}",391
sample_000392,C10_Hotspot_Iso,95,"{""center_angle"": ""random"", ""center_angle_rad"": 1.7569580813770433, ""center_radius_ratio"": 0.40069466939006504, ""mode"": ""random"", ""n_particles"": 95, ""name"": ""wafer_particles.pattern.C10_Hotspot_Iso"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_ratio"": 0.11228224864543808, ""wafer_radius_mm"": 150.0}",392
sample_000393,C05_Sector_Internal,97,"{""angle_center_rad"": 4.685428872214271, ""angle_width_deg"": 102.3223130220478, ""edge_margin_norm"": 0.05, ""n_particles"": 97, ""name"": ""wafer_particles.pattern.C05_Sector_Internal"", ""r_inner_ratio"": 0.2949462330123824, ""r_outer_ratio"": 0.5037478990713979, ""radial_beta_alpha"": 3.152974573998373, ""radial_beta_beta"": 2.6203119202942053, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""theta_vonmises_kappa"": 3.6195372445855702, ""wafer_radius_mm"": 150.0}",393
sample_000394,C01_Uniform,12,"{""n_particles"": 12, ""name"": ""wafer_particles.pattern.C01_Uniform"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",394
sample_000395,C10_Hotspot_Iso,29,"{""center_angle"": ""random"", ""center_angle_rad"": 0.1506356701967994, ""center_radius_ratio"": 0.25548846402538194, ""mode"": ""random"", ""n_particles"": 29, ""name"": ""wafer_particles.pattern.C10_Hotspot_Iso"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_ratio"": 0.11559545916586308, ""wafer_radius_mm"": 150.0}",395
sample_000396,C02_EdgeBiased,89,"{""edge_bias"": 1.2345929459583758, ""n_particles"": 89, ""name"": ""wafer_particles.pattern.C02_EdgeBiased"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",396
sample_000397,C01_Uniform,26,"{""n_particles"": 26, ""name"": ""wafer_particles.pattern.C01_Uniform"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",397
sample_000398,C02_EdgeBiased,104,"{""edge_bias"": 1.435826002358842, ""n_particles"": 104, ""name"": ""wafer_particles.pattern.C02_EdgeBiased"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",398
sample_000399,C01_Uniform,61,"{""n_particles"": 61, ""name"": ""wafer_particles.pattern.C01_Uniform"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",399
sample_000400,C03_Ring,47,"{""n_particles"": 47, ""name"": ""wafer_particles.pattern.C03_Ring"", ""radius_ratio"": 0.8525941270492668, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.11757187786864116}",400
sample_000401,C05_Sector_Internal,17,"{""angle_center_rad"": 4.311328754823569, ""angle_width_deg"": 69.91231864740098, ""edge_margin_norm"": 0.05, ""n_particles"": 17, ""name"": ""wafer_particles.pattern.C05_Sector_Internal"", ""r_inner_ratio"": 0.10890714772364966, ""r_outer_ratio"": 0.6566352402387264, ""radial_beta_alpha"": 2.0911949724538954, ""radial_beta_beta"": 2.8104535706872023, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""theta_vonmises_kappa"": 3.1044842234321046, ""wafer_radius_mm"": 150.0}",401
sample_000402,C08_CurvedScratch,15,"{""angle_center_deg"": 0.0, ""angle_center_rad"": 3.5221437761171246, ""arc_radius_ratio"": 0.8696762062957002, ""n_particles"": 15, ""name"": ""wafer_particles.pattern.C08_CurvedScratch"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""span_deg"": 47.92695814889383, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.010154141872290247}",402
sample_000403,C04_Sector_Edge,82,"{""angle_center_rad"": 4.500277984600579, ""angle_width_deg"": 61.281345941225624, ""edge_width_ratio"": 0.179880957505184, ""n_particles"": 82, ""name"": ""wafer_particles.pattern.C04_Sector_Edge"", ""radial_beta_alpha"": 2.4336392661294286, ""radial_beta_beta"": 1.1121508722803748, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""side"": ""right"", ""theta_vonmises_kappa"": 7.360379599497069, ""wafer_radius_mm"": 150.0}",403
sample_000404,C06_RadialLines,128,"{""angular_jitter_deg"": 4.163533564645457, ""n_lines"": 4, ""n_particles"": 128, ""name"": ""wafer_particles.pattern.C06_RadialLines"", ""r_max_ratio"": 0.6821004425079527, ""r_min_ratio"": 0.1250506010822187, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_perp_ratio"": 0.02434982554347011, ""wafer_radius_mm"": 150.0}",404
sample_000405,C05_Sector_Internal,159,"{""angle_center_rad"": 2.2202149175163193, ""angle_width_deg"": 97.35055409513919, ""edge_margin_norm"": 0.05, ""n_particles"": 159, ""name"": ""wafer_particles.pattern.C05_Sector_Internal"", ""r_inner_ratio"": 0.14131115023490004, ""r_outer_ratio"": 0.606344503798284, ""radial_beta_alpha"": 2.773564854317516, ""radial_beta_beta"": 3.323244402327758, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""theta_vonmises_kappa"": 1.3307481673206458, ""wafer_radius_mm"": 150.0}",405
sample_000406,C01_Uniform,76,"{""n_particles"": 76, ""name"": ""wafer_particles.pattern.C01_Uniform"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",406
